place_id,name,formatted_address,rating,user_ratings_total,opening_hours,website,reviews,recent_reviews
ChIJMYlSrEpawokR__MxCOlENlE,CCS Plumbing Inc,"301 Gold St, Brooklyn, NY 11201",4.9,10,,N/A,"Plumber Jared provided exceptional service in Brooklyn. He efficiently cleared our blocked sewer pipe and explained the probable causes. Moreover, he gave us useful tips on how we can prevent such problems in the future. I appreciated his expertise and professionalism. Jared did an outstanding job. It's evident that the company's new management is dedicated to providing excellent service.; I had the pleasure of receiving services from James & Sons Plumbing and I'm thoroughly thrilled with the results of their work. The team, including Frederick and Jared, were efficient and considerate, doing an outstanding job in clearing the blockage in my bathroom and throughout my entire Brooklyn home. I would highly recommend them for any plumbing requirements.; I phoned from Brooklyn this morning and was assured that as soon as Derek and Jared were done with their current task, they would be over. True to their word, they rang me up and arrived promptly. Derek and Jared quickly rectified the plumbing issue, and I was so pleased with their work that I treated them to pizza. Excellent work, guys! It's clear that the new management is doing a fantastic job maintaining high service standards.; Under the new management at James & Sons Plumbing, Derek and Frederick showed up and their level of professionalism was clear. They were thorough in providing a range of options and were honest with their pricing. I'm completely satisfied with their service. I would without a doubt reach out to them again if I encounter any future plumbing issues in Brooklyn.; I managed to arrange a meeting with James & Sons Plumbing within 24 hours to deal with a blockage in my main sewer drain that had caused a backup in my Brooklyn building. Our plumber, Frederick, was very professional and patiently responded to all my queries, helping me to figure out any potential future plumbing needs. He was able to remove several blockages before an upcoming winter storm.","I phoned from Brooklyn this morning and was assured that as soon as Derek and Jared were done with their current task, they would be over. True to their word, they rang me up and arrived promptly. Derek and Jared quickly rectified the plumbing issue, and I was so pleased with their work that I treated them to pizza. Excellent work, guys! It's clear that the new management is doing a fantastic job maintaining high service standards.; Plumber Jared provided exceptional service in Brooklyn. He efficiently cleared our blocked sewer pipe and explained the probable causes. Moreover, he gave us useful tips on how we can prevent such problems in the future. I appreciated his expertise and professionalism. Jared did an outstanding job. It's evident that the company's new management is dedicated to providing excellent service.; I managed to arrange a meeting with James & Sons Plumbing within 24 hours to deal with a blockage in my main sewer drain that had caused a backup in my Brooklyn building. Our plumber, Frederick, was very professional and patiently responded to all my queries, helping me to figure out any potential future plumbing needs. He was able to remove several blockages before an upcoming winter storm.; Under the new management at James & Sons Plumbing, Derek and Frederick showed up and their level of professionalism was clear. They were thorough in providing a range of options and were honest with their pricing. I'm completely satisfied with their service. I would without a doubt reach out to them again if I encounter any future plumbing issues in Brooklyn.; I had the pleasure of receiving services from James & Sons Plumbing and I'm thoroughly thrilled with the results of their work. The team, including Frederick and Jared, were efficient and considerate, doing an outstanding job in clearing the blockage in my bathroom and throughout my entire Brooklyn home. I would highly recommend them for any plumbing requirements."
ChIJU74CZ4dZwokRXYiRZ9sNdOw,Alfonnco Plumbing,"327 Grand St, New York, NY 10002",4.7,19,,N/A,"Tony & Sons Plumbers is indeed a fantastic company. We had new pipes fitted in our loft, and the plumber, Emmanuel, was undoubtedly the best technician I've hired in the 12 years I've lived in New York! He was meticulous, explained everything with clarity, and most importantly, he was hardworking and genuinely friendly. After the replacement, some plasterwork needed fixing, and the subcontractor, Arthur, was just as impressive. The entire team offered top-notch service, and I regret not utilizing their services before. Going forward, they will be my go-to plumbers.; When our plumbing began to act up in our rental property, things escalated quickly. However, Tony & Sons Plumbers, specifically Damon, turned our situation around by consistently updating us and explaining the major decisions that needed to be made. Once we got past the most challenging part, Damon made sure everything was set up for a smooth ride ahead. He noticed a few things that needed repairs within our budget, which we were thankful for as it likely prevented another plumbing issue just a few months down the road. We highly recommend giving Tony & Sons Plumbers a call. We're extremely glad we did.; Emmanuel showed up at my place to unclog the primary and secondary drain in my basement. He was skilled and patient with me, not minding my many inquiries. He took the time to explain what he was doing and why, ensuring I was comfortable with the process. I did feel a bit concerned that he had to lug the heavy plumbing equipment downstairs by himself - he definitely deserves a helping hand! Emmanuel's service was top-notch and I would recommend him to anyone in need of plumbing services. Thanks to him, Tony & Sons Plumbers did an exceptional job! It's evident that the new ownership is greatly improving the service quality. Good job, Emmanuel, and all the best to Tony & Sons Plumbers in New York!; Arthur, Damon, and their crew were highly skilled plumbers. They did an impressive job fitting my new water heater in New York. They kept me updated throughout the process and ensured my home was well taken care of during the installation. They certainly went the extra mile to deliver an exceptional service! It's worth noting that the company is now under new management, who are ensuring great service is provided.; Right from the start, Tony & Sons Plumbers were ready to respond and quickly provided me with an estimate over the phone. They even had Manuel show up at my place within an hour, here in New York. The team was incredibly polite and upbeat, and Manuel was not just kind, but also quite proficient in his job. He addressed the problem swiftly and efficiently. Plus, the rates they charged were absolutely reasonable! I would definitely recommend Tony & Sons Plumbers without any hesitation. It's great to see that their new management is maintaining such a high standard of service.","When our plumbing began to act up in our rental property, things escalated quickly. However, Tony & Sons Plumbers, specifically Damon, turned our situation around by consistently updating us and explaining the major decisions that needed to be made. Once we got past the most challenging part, Damon made sure everything was set up for a smooth ride ahead. He noticed a few things that needed repairs within our budget, which we were thankful for as it likely prevented another plumbing issue just a few months down the road. We highly recommend giving Tony & Sons Plumbers a call. We're extremely glad we did.; Emmanuel showed up at my place to unclog the primary and secondary drain in my basement. He was skilled and patient with me, not minding my many inquiries. He took the time to explain what he was doing and why, ensuring I was comfortable with the process. I did feel a bit concerned that he had to lug the heavy plumbing equipment downstairs by himself - he definitely deserves a helping hand! Emmanuel's service was top-notch and I would recommend him to anyone in need of plumbing services. Thanks to him, Tony & Sons Plumbers did an exceptional job! It's evident that the new ownership is greatly improving the service quality. Good job, Emmanuel, and all the best to Tony & Sons Plumbers in New York!; Arthur, Damon, and their crew were highly skilled plumbers. They did an impressive job fitting my new water heater in New York. They kept me updated throughout the process and ensured my home was well taken care of during the installation. They certainly went the extra mile to deliver an exceptional service! It's worth noting that the company is now under new management, who are ensuring great service is provided.; Tony & Sons Plumbers is indeed a fantastic company. We had new pipes fitted in our loft, and the plumber, Emmanuel, was undoubtedly the best technician I've hired in the 12 years I've lived in New York! He was meticulous, explained everything with clarity, and most importantly, he was hardworking and genuinely friendly. After the replacement, some plasterwork needed fixing, and the subcontractor, Arthur, was just as impressive. The entire team offered top-notch service, and I regret not utilizing their services before. Going forward, they will be my go-to plumbers.; Right from the start, Tony & Sons Plumbers were ready to respond and quickly provided me with an estimate over the phone. They even had Manuel show up at my place within an hour, here in New York. The team was incredibly polite and upbeat, and Manuel was not just kind, but also quite proficient in his job. He addressed the problem swiftly and efficiently. Plus, the rates they charged were absolutely reasonable! I would definitely recommend Tony & Sons Plumbers without any hesitation. It's great to see that their new management is maintaining such a high standard of service."
ChIJ3e2AR1hZwokRzTtxj1S8Ps4,Schneider Plumbing & Heating Inc,"523 Lorimer St, Brooklyn, NY 11211",5,1,,N/A,"Excellent service, expertise and pricing!  Highly recommend.","Excellent service, expertise and pricing!  Highly recommend."
ChIJl9Oo6FtZwokRVrI2fkxyFmM,Darrels Plumbing Co,"7 Withers St, Brooklyn, NY 11211",0,0,,N/A,,
ChIJ9aVzuSlawokRZrsL0aSNtGI,Barry & Sons Plumbing & Electrical,"15 Ludlow St, New York, NY 10002",4.9,16,,N/A,"My plumbing system started having issues, so I reached out to Barry & Sons Plumbing & Electrical for help. They were quick to respond and I secured an appointment for the following day. The plumber assigned to me was Timothy, who was extremely professional and courteous. He took the time to explain my options clearly, without trying to push me into unnecessary services. I really appreciated that he arrived on time and conducted himself in a highly professional manner. Timothy was a genuinely pleasant individual to interact with. I would highly recommend doing business with Barry & Sons Plumbing & Electrical again, especially in New York.; I am pleased with the rapid response from Barry & Sons Plumbing & Electrical. Last Thursday morning, I rang them up after contacting three other plumbing services. They promptly answered my call and assured me that they would visit me later in the afternoon. They also promised to give me a heads up when they were about 30 minutes away. True to their word, they did exactly as promised. This exemplary service could definitely be attributed to the new management. The new ownership seems to be doing a tremendous job in ensuring outstanding service. I was particularly impressed with how Erick handled the situation. All in all, I can confidently say that in New York, Barry & Sons Plumbing & Electrical is the go-to place for reliable and efficient plumbing service.; The first time I employed the services of Barry & Sons Plumbing & Electrical, I had a fantastic experience, and the next instance was just as remarkable! Their plumber, Samuel, was courteous, professional, honest, and straightforward. He didn't make the plumbing issue complex, but instead explained what the problem was and how he intended to tackle it in a language that was simple to understand. He finished the task quickly, in roughly 10 minutes. Although the issue wasn't entirely resolved, it wasn't due to any lack of effort on their part. Everything seemed to be functioning perfectly when he left. My husband contacted them later that day, and Samuel was back the following morning. Once more, he demonstrated his professionalism, thoughtfulness, and honesty. He's just an all-around great guy. I truly love Barry & Sons Plumbing & Electrical! I'll reach out to them anytime I need their plumbing services in New York!; samuel did a stellar job with our water heater replacement for us at Barry & Sons Plumbing & Electrical. He showed great expertise when addressing any queries we had. Timothy and Asher, part of the mitigation team in New York, have also been fantastic! They were attentive, professional and showed a lot of knowledge.; Recently, Samuel was called in to replace a water heater on a Saturday in New York. He was prompt in his response, arriving just an hour after my call. Samuel not only completed the job swiftly but also made sure everything was clean afterwards. The cost of this emergency service from Barry & Sons Plumbing & Electrical was quite fair. A huge thanks to the team! Credit goes to Erick who recommended this plumbing company to me. Everything turned out absolutely perfect!","I am pleased with the rapid response from Barry & Sons Plumbing & Electrical. Last Thursday morning, I rang them up after contacting three other plumbing services. They promptly answered my call and assured me that they would visit me later in the afternoon. They also promised to give me a heads up when they were about 30 minutes away. True to their word, they did exactly as promised. This exemplary service could definitely be attributed to the new management. The new ownership seems to be doing a tremendous job in ensuring outstanding service. I was particularly impressed with how Erick handled the situation. All in all, I can confidently say that in New York, Barry & Sons Plumbing & Electrical is the go-to place for reliable and efficient plumbing service.; Recently, Samuel was called in to replace a water heater on a Saturday in New York. He was prompt in his response, arriving just an hour after my call. Samuel not only completed the job swiftly but also made sure everything was clean afterwards. The cost of this emergency service from Barry & Sons Plumbing & Electrical was quite fair. A huge thanks to the team! Credit goes to Erick who recommended this plumbing company to me. Everything turned out absolutely perfect!; The first time I employed the services of Barry & Sons Plumbing & Electrical, I had a fantastic experience, and the next instance was just as remarkable! Their plumber, Samuel, was courteous, professional, honest, and straightforward. He didn't make the plumbing issue complex, but instead explained what the problem was and how he intended to tackle it in a language that was simple to understand. He finished the task quickly, in roughly 10 minutes. Although the issue wasn't entirely resolved, it wasn't due to any lack of effort on their part. Everything seemed to be functioning perfectly when he left. My husband contacted them later that day, and Samuel was back the following morning. Once more, he demonstrated his professionalism, thoughtfulness, and honesty. He's just an all-around great guy. I truly love Barry & Sons Plumbing & Electrical! I'll reach out to them anytime I need their plumbing services in New York!; samuel did a stellar job with our water heater replacement for us at Barry & Sons Plumbing & Electrical. He showed great expertise when addressing any queries we had. Timothy and Asher, part of the mitigation team in New York, have also been fantastic! They were attentive, professional and showed a lot of knowledge.; My plumbing system started having issues, so I reached out to Barry & Sons Plumbing & Electrical for help. They were quick to respond and I secured an appointment for the following day. The plumber assigned to me was Timothy, who was extremely professional and courteous. He took the time to explain my options clearly, without trying to push me into unnecessary services. I really appreciated that he arrived on time and conducted himself in a highly professional manner. Timothy was a genuinely pleasant individual to interact with. I would highly recommend doing business with Barry & Sons Plumbing & Electrical again, especially in New York."
ChIJw6TgtmBZwokRWg4_DWds4NA,Brooklyn Plumbers,"120 N 4th St, Brooklyn, NY 11249",0,0,,N/A,,
ChIJwfJOlLlbwokRFDDLhmq50xQ,Alladin Plumbing Corporation,"246 Vanderbilt Ave, Brooklyn, NY 11205",5,2,,N/A,"Friendly staff, great customer service.; ","Friendly staff, great customer service.; "
ChIJj9DtwClawokRLI4t0tuLYZA,Ludlow Plumbing Supply inc.,"26 Ludlow St, New York, NY 10002",4.7,23,,N/A,"Good place to get your LL152 Gas Inspection analyzer calibrated. Friendly staff. They do it quickly and get you out of there.; Awesome mom and pop shop. They made keys too!! Very convenient.; Get any plumbing needs here, pipes cut ro size and threaded.  Prices are very good here. mmm; My go spot for plumbing supply when I am working in the area.; Friendly knowledgeable staff. Cheap honest.","My go spot for plumbing supply when I am working in the area.; Awesome mom and pop shop. They made keys too!! Very convenient.; Good place to get your LL152 Gas Inspection analyzer calibrated. Friendly staff. They do it quickly and get you out of there.; Get any plumbing needs here, pipes cut ro size and threaded.  Prices are very good here. mmm; Friendly knowledgeable staff. Cheap honest."
ChIJzfp-qZNbwokRAb9wUtI90_c,Greene Ave Plumbing Heating & Cooling,"497 Greene Ave, Brooklyn, NY 11216",0,0,,N/A,,
ChIJgxfGo7FbwokRmr6qvMntgIQ,Edward's Plumbing Co,"87 S Elliott Pl, Brooklyn, NY 11217",5,1,,N/A,,
ChIJh2AmMVJZwokRxojfoU7UNPY,All Rooter Plumbing n Air,"88 Eldridge St, New York, NY 10002",5,1,,N/A,"I've used this company twice now, and I have to say that they are the best! They are fast, efficient, and reasonably priced. The technician who came out was knowledgeable and professional. He knew what he was doing and was able to answer all of my questions without making me feel dumb for asking them. I will most definitely be using them again in the future!","I've used this company twice now, and I have to say that they are the best! They are fast, efficient, and reasonably priced. The technician who came out was knowledgeable and professional. He knew what he was doing and was able to answer all of my questions without making me feel dumb for asking them. I will most definitely be using them again in the future!"
ChIJY8D-wHxZwokRIwnr7pu7Yuc,WaterHouse Toilet Repair,"195 Stanton St, New York, NY 10002",5,1,,N/A,Excellent service late night emergency the only company to answer the phone. Thanks,Excellent service late night emergency the only company to answer the phone. Thanks
ChIJS1aIZCpawokRwQcvhLeCTBs,"Ariel Services, Inc.","425 Grand St Suite #1, New York, NY 10002",4.3,12,,N/A,"Everyone I dealt with was polite, knowledgable, helpful and well spoken. The job turned out to be more complicated than expected through no fault of theirs and they were assiduously responsive. I like to have a community of small business people I can rely and Ariel will be our plumber so long as we live here.; HORRIBLE. THE FIRST VISIT HE DID NOTHING EXCEPT CALL THE BOSS BILLY and then CHARGE $409.  Next day Billy came hour late stayed less than two hours talked on his phone didn’t concentrate. After a day my boiler went out. Billy told me to call someone else. I did. New plumber said Billy forgot to turn water back on the boiler. I was horrified. I paid them  $900. Then $350 to new plumber to fix their irresponsible work. Do not use them.; These guys are terrific.  They are responsive, courteous and efficient.  I had to have them come twice this week for two different issues.  Both times, they were able to come the day I called.  They solved the problems and are very easy to deal with.; Good services can be hard to find especially when you need help right away. Ariel  Plumbing fit us in on short notice and provided professional and high quality work.; Holiday emergency and Ariel services were prompt, took the time to explain the issue and fixed it as quickly as possible!!! So glad we found them!","HORRIBLE. THE FIRST VISIT HE DID NOTHING EXCEPT CALL THE BOSS BILLY and then CHARGE $409.  Next day Billy came hour late stayed less than two hours talked on his phone didn’t concentrate. After a day my boiler went out. Billy told me to call someone else. I did. New plumber said Billy forgot to turn water back on the boiler. I was horrified. I paid them  $900. Then $350 to new plumber to fix their irresponsible work. Do not use them.; These guys are terrific.  They are responsive, courteous and efficient.  I had to have them come twice this week for two different issues.  Both times, they were able to come the day I called.  They solved the problems and are very easy to deal with.; Everyone I dealt with was polite, knowledgable, helpful and well spoken. The job turned out to be more complicated than expected through no fault of theirs and they were assiduously responsive. I like to have a community of small business people I can rely and Ariel will be our plumber so long as we live here.; Good services can be hard to find especially when you need help right away. Ariel  Plumbing fit us in on short notice and provided professional and high quality work.; Holiday emergency and Ariel services were prompt, took the time to explain the issue and fixed it as quickly as possible!!! So glad we found them!"
ChIJ9_pr9VNawokR-4Eadp9GqKs,"Vigilante Plumbing, Heating & Air Conditioning","195 Douglass St, Brooklyn, NY 11217",4.8,1662,,N/A,"Had a great experience with Vigilante! Josh and Chico arrived in a timely manner and were very friendly, respectful, and professional. They were thorough in checking all our radiators and quickly deduced what the issues were. Would recommend them and Vigilante to work on any home. Thank you!; Great customer service on the phone with Nick, very communicative about when I should expect a technician and kept me updated. I really love that they sent a photo of their technician ahead of time so we knew who to expect too. Julio was very friendly and thankfully it was an easy fix he was able to help with fast. Pricey minimum service charge but felt like it was well worth the service I got. Will definitely try Vigilante again.; Kerry was very knowledgeable and thorough when servicing my furnace. He was also very professional and patient when answering my many questions. I was pleasantly surprised when he asked for a broom and dust pan to clean up the small amount of debris that was on the floor. Thanks to my experience with Kerry, I will definitely use Vigilante again.; Another great experience with this company and their service professionals. Easy to get an appointment and answers. I had a small leak under my sink and it was handled quickly. They are timely and friendly.; The two gentlemen who came over, were wonderful, very nice and professional, and the whole job was done so fast and neatly- I had to give them the best possible review because they were great and did a great job, and the price is so reasonable, I am so very grateful 🙏","Kerry was very knowledgeable and thorough when servicing my furnace. He was also very professional and patient when answering my many questions. I was pleasantly surprised when he asked for a broom and dust pan to clean up the small amount of debris that was on the floor. Thanks to my experience with Kerry, I will definitely use Vigilante again.; The two gentlemen who came over, were wonderful, very nice and professional, and the whole job was done so fast and neatly- I had to give them the best possible review because they were great and did a great job, and the price is so reasonable, I am so very grateful 🙏; Had a great experience with Vigilante! Josh and Chico arrived in a timely manner and were very friendly, respectful, and professional. They were thorough in checking all our radiators and quickly deduced what the issues were. Would recommend them and Vigilante to work on any home. Thank you!; Great customer service on the phone with Nick, very communicative about when I should expect a technician and kept me updated. I really love that they sent a photo of their technician ahead of time so we knew who to expect too. Julio was very friendly and thankfully it was an easy fix he was able to help with fast. Pricey minimum service charge but felt like it was well worth the service I got. Will definitely try Vigilante again.; Another great experience with this company and their service professionals. Easy to get an appointment and answers. I had a small leak under my sink and it was handled quickly. They are timely and friendly."
ChIJVVVVVTRawokRY8rbmtk2cyA,R R Plumbing,"Brooklyn, NY 11201",0,0,,N/A,,
ChIJ_eEJ879ZwokRuN-2rh05xMQ,Local Plumbing Company - PlumbingBO,"153 7th Ave, New York, NY 10011",5,14,,N/A,"If you want a professional plumber to service you & get the job done right the first time call Super Sewer Man. I called two plumbers to come out to my condo in Denver CO, to fix leaky plumbing pipes under my sink & interesting enough they never even showed up. I called Super Sewer Man they got there earlier than the time set, repaired the plumbing under my sink & no more leaks. Excellent work !!! Super Sewer Man is a life saver. Clean approach, respected my home, great attitude, job was priced right for the experience & work provided. Five stars all the way, thanks Super !; I was dreading calling the plumber when my kitchen sink and master bathroom shower drain backed up over the weekend.   I was really, really pleased with Super Sewer Man.  Dave was incredibly helpful arranging to have one of his plumbers come on a Sunday evening (keeping me updated throughout the afternoon re: progress on the previous job and updating ETA).  His plumber quickly cleared the shower drain and was persistent and tried a number of things to clear the sink drain but needs to come back tomorrow evening with a longer snake.  I would highly recommend Super Sewer Man for all your plumbing needs (not just drains and sewers, check out their website or just give them a call).; Best Plumber Denver CO. Recently purchased a property in Denver. I found this plumbing company on yelp noticed all the 5 star reviews. They showed on time when they said would, they are real professional service experts in there field. Super Sewer Man repaired a serious leak in my 4"" cast iron stack line & cleared my main sewer of heavy grease & debris. I was first quoted $1049 by roto rooter. Super Sewer Man charged me half the price to do both. Best plumbers around 5 stars...; Had a hard time over the weekend finding a good NYC Plumber. I was up against a leaky pipe leaking under my toilet bowl bathtub & bathroom sink. I contacted this 24 hour plumbing company who was very helpful over the phone. The two plumbers sent Dave & Kenny showed up on time spotted the issue & fixed it fast. They stopped my condo from water damage provided superb plumbing service & for that alone Super is the number one NYC plumbing company. I highly recommend them to anyone in need of service.; Dave answered my call right away and let me explain my issue. He talked with me on the phone for over 10 minutes and wanted me to take pics and call him back. When I called him back, he came over to look at my shower leak that day. After spending time looking at the issue he decided it was job for someone else. He spent again another 10 mins at least explaining what he thought it was.  He recommended Jason at Big Apple Plumbing. He did not charge me for his time!! What a genuine, nice man. I will definitely call him in the future for sewer issues. You don't find many honest fair people anymore. Dave was the Best! BTW, Big Apple fixed my issue in a timely manner.","Dave answered my call right away and let me explain my issue. He talked with me on the phone for over 10 minutes and wanted me to take pics and call him back. When I called him back, he came over to look at my shower leak that day. After spending time looking at the issue he decided it was job for someone else. He spent again another 10 mins at least explaining what he thought it was.  He recommended Jason at Big Apple Plumbing. He did not charge me for his time!! What a genuine, nice man. I will definitely call him in the future for sewer issues. You don't find many honest fair people anymore. Dave was the Best! BTW, Big Apple fixed my issue in a timely manner.; Best Plumber Denver CO. Recently purchased a property in Denver. I found this plumbing company on yelp noticed all the 5 star reviews. They showed on time when they said would, they are real professional service experts in there field. Super Sewer Man repaired a serious leak in my 4"" cast iron stack line & cleared my main sewer of heavy grease & debris. I was first quoted $1049 by roto rooter. Super Sewer Man charged me half the price to do both. Best plumbers around 5 stars...; If you want a professional plumber to service you & get the job done right the first time call Super Sewer Man. I called two plumbers to come out to my condo in Denver CO, to fix leaky plumbing pipes under my sink & interesting enough they never even showed up. I called Super Sewer Man they got there earlier than the time set, repaired the plumbing under my sink & no more leaks. Excellent work !!! Super Sewer Man is a life saver. Clean approach, respected my home, great attitude, job was priced right for the experience & work provided. Five stars all the way, thanks Super !; I was dreading calling the plumber when my kitchen sink and master bathroom shower drain backed up over the weekend.   I was really, really pleased with Super Sewer Man.  Dave was incredibly helpful arranging to have one of his plumbers come on a Sunday evening (keeping me updated throughout the afternoon re: progress on the previous job and updating ETA).  His plumber quickly cleared the shower drain and was persistent and tried a number of things to clear the sink drain but needs to come back tomorrow evening with a longer snake.  I would highly recommend Super Sewer Man for all your plumbing needs (not just drains and sewers, check out their website or just give them a call).; Had a hard time over the weekend finding a good NYC Plumber. I was up against a leaky pipe leaking under my toilet bowl bathtub & bathroom sink. I contacted this 24 hour plumbing company who was very helpful over the phone. The two plumbers sent Dave & Kenny showed up on time spotted the issue & fixed it fast. They stopped my condo from water damage provided superb plumbing service & for that alone Super is the number one NYC plumbing company. I highly recommend them to anyone in need of service."
ChIJ2UTPbSdawokRy-jPiCnquU8,1 Day Plumbing,"202 Canal St, New York, NY 10013",4.8,8,,N/A,"Joseph came to our aid on a Sunday evening, just a few hours after we called Howard & Sons Plumbing. He arrived well-equipped, and his friendly demeanor and reassuring presence immediately put us at ease. Within a few minutes, he identified the plumbing problem and presented our options in an easy-to-understand manner. He even took the extra time to teach us how to properly maintain our pipes. Joseph immediately got to work and by the next day, he had replaced all the pipes connected to our system. He was professional, prompt, highly skilled, and offered fair pricing. We are so thankful to have met Joseph and will undoubtedly contact Howard & Sons Plumbing for any future plumbing needs!; Howard & Sons Plumbing is a terrific company for plumbing maintenance. They looked after the plumbing system at a rental property, with all their plumbers, including Darrell and Joseph, being highly professional and eager to teach you about the systems in your home. We continued to use their services when we bought a house. We knew that we would need a new water heater sooner rather than later, and they were able to inspect, provide a quote, and install it much faster than we anticipated. I would highly recommend Howard & Sons Plumbing for both regular maintenance and replacement needs in New York.; It was a pleasure working with Joseph on our gas piping and thermostat issues. His professionalism was top-notch and he was very understanding of our curiosity, even tolerating our close monitoring of the work. What was particularly impressive was that Joseph took the time to clarify the technical details of the plumbing process for us, as we were new to it all. We'll unquestionably be using Howard & Sons Plumbing services again and would strongly recommend them to others in New York!; Joseph from Howard & Sons Plumbing showed up and skillfully identified the root cause of the blockage that was causing a sewage backup, especially after the heavy rains we had in New York. This was my second time employing their services. They may be a bit pricey, but their dependability is worth every penny. You certainly get what you pay for with them. They are transparent and always open to dialogue, answering all my queries. Now under new management, their exceptional service has only improved.; Joseph, the plumber, was both professional and upfront. I did some online homework before my appointment to see if there would be any surprise charges or hidden fees, and I was pleased that this was not the case. There was no pressure to continue with their services if the quoted price wasn't agreeable. The job was completed smoothly and all my queries were addressed. I will definitely be using their services again in New York.","Joseph from Howard & Sons Plumbing showed up and skillfully identified the root cause of the blockage that was causing a sewage backup, especially after the heavy rains we had in New York. This was my second time employing their services. They may be a bit pricey, but their dependability is worth every penny. You certainly get what you pay for with them. They are transparent and always open to dialogue, answering all my queries. Now under new management, their exceptional service has only improved.; Howard & Sons Plumbing is a terrific company for plumbing maintenance. They looked after the plumbing system at a rental property, with all their plumbers, including Darrell and Joseph, being highly professional and eager to teach you about the systems in your home. We continued to use their services when we bought a house. We knew that we would need a new water heater sooner rather than later, and they were able to inspect, provide a quote, and install it much faster than we anticipated. I would highly recommend Howard & Sons Plumbing for both regular maintenance and replacement needs in New York.; Joseph, the plumber, was both professional and upfront. I did some online homework before my appointment to see if there would be any surprise charges or hidden fees, and I was pleased that this was not the case. There was no pressure to continue with their services if the quoted price wasn't agreeable. The job was completed smoothly and all my queries were addressed. I will definitely be using their services again in New York.; Joseph came to our aid on a Sunday evening, just a few hours after we called Howard & Sons Plumbing. He arrived well-equipped, and his friendly demeanor and reassuring presence immediately put us at ease. Within a few minutes, he identified the plumbing problem and presented our options in an easy-to-understand manner. He even took the extra time to teach us how to properly maintain our pipes. Joseph immediately got to work and by the next day, he had replaced all the pipes connected to our system. He was professional, prompt, highly skilled, and offered fair pricing. We are so thankful to have met Joseph and will undoubtedly contact Howard & Sons Plumbing for any future plumbing needs!; It was a pleasure working with Joseph on our gas piping and thermostat issues. His professionalism was top-notch and he was very understanding of our curiosity, even tolerating our close monitoring of the work. What was particularly impressive was that Joseph took the time to clarify the technical details of the plumbing process for us, as we were new to it all. We'll unquestionably be using Howard & Sons Plumbing services again and would strongly recommend them to others in New York!"
ChIJC0DRu4lZwokRmrHUFHEoK68,Centre Plumbing and Heating,"233 Centre St, New York, NY 10013",5,2,,N/A,; ,; 
